4.777142857142857024e-01
3.628571428571428226e-02
2.657142857142857223e-02
1.942857142857142699e-02
1.371428571428571358e-02
1.000000000000000021e-02
8.000000000000000167e-03
4.857142857142856748e-03
4.571428571428571772e-03
3.714285714285714239e-03
2.857142857142857140e-03
1.428571428571428570e-03
3.142857142857142985e-03
1.428571428571428570e-03
