9.220308158636497664e-02,2.703602752056674663e-02,5.857131686781487379e-03,9.738619595028922410e-03,1.148000581433247097e-02,6.405269188478054931e-02,6.786926326442825012e-04,1.766593114753665233e-02,1.614283116226822301e-02,3.782001291479383798e-02,1.883109436996567576e-02,2.422028417941579637e-02,3.525112689100255714e-02,1.687010742270356189e-02,7.356800584578070124e-04,8.846290466445777545e-03,1.650854533084270687e-02,5.552065021533224981e-03,5.336084988420052022e-03,1.746800210407685461e-02,2.025703903856848967e-03,5.861453356065025877e-02,5.624465192319639314e-04,6.318942226667080206e-04,2.119529189543209024e-05,3.350249250686826441e-02,1.674389914421658921e-04,2.109350657875175977e-02,6.747960604521918704e-02,1.042246033702957236e-03,4.101991835088518445e-02,1.873579659204004100e-02,4.719667916957583087e-04,3.683136305527996701e-02,8.051305154656521884e-04
4.870274328466484004e-02,4.013148772384223656e-02,1.626534352466384864e-02,6.731155417785654330e-04,1.709447429013426570e-02,4.864122743768840851e-02,2.672282100760708934e-02,2.482663577781095508e-03,2.651587441430862738e-02,2.613298688347724316e-02,2.021423915238545685e-02,3.452614365594085244e-02,1.187772076097425261e-04,3.931902982319046558e-02,8.456723384734653182e-03,1.156488982029637951e-03,2.608422707124522996e-02,3.007764949750519994e-03,3.792858912057924491e-03,1.510128078501133189e-02,1.096095389074048035e-02,8.474253080592525356e-02,5.373653524126659328e-04,7.607521983384402456e-04,1.013092951776366863e-03,4.868317908925149512e-02,2.033515432868440720e-02,2.690305462541339732e-02,1.848594267645194134e-02,5.732735039201448815e-04,4.484420231274087454e-02,3.140909753945118205e-02,2.009398084882701996e-02,1.178467411656267290e-02,7.127301835822951598e-04
5.069536757715897846e-02,7.348578445564699427e-03,2.247764429843276957e-02,1.209342227225694393e-03,8.975604067193616864e-03,3.166826465144192970e-02,3.054347557314321393e-02,8.403187664360431582e-04,1.526241565830329869e-02,2.272853641747793474e-02,1.548228085307573609e-02,9.722129703960398581e-04,1.072160848520066490e-02,2.882154423966059448e-02,2.926163571027327881e-02,3.228778298545402492e-02,7.764338041350436065e-03,1.996404567189145191e-02,2.885650849184897421e-02,1.031389036007809758e-03,5.911529560607509115e-02,3.518325892081008988e-02,1.755822332365641891e-02,1.087040140252204870e-02,2.191650600838572494e-02,2.476803472272888496e-02,2.775641991461348657e-02,5.709364951778284070e-02,7.228997622231803435e-04,1.126402982670245828e-03,6.299241416222961520e-02,2.367370389739593961e-02,2.855528860884172515e-02,9.774432520025010465e-04,7.692004971381692755e-05
4.593709935770002445e-02,2.397530562815168229e-02,3.124475477428624581e-02,6.753626305285581957e-03,1.457926033641274242e-03,3.895626191091666746e-02,1.484374432474448030e-02,6.956031342950648021e-04,3.048611689753392973e-02,4.473321569786806173e-02,3.095167298472131095e-02,1.738425064860504854e-02,3.885924769684725305e-02,1.791508973377273911e-02,2.354057321251655857e-02,2.704219514093759991e-02,9.597045206469610734e-03,3.352835344425928940e-03,8.433786639525767820e-03,2.758497477921456262e-02,3.005785975487184139e-02,5.608796874660952614e-02,3.351087826404163666e-02,9.611089950129568515e-03,5.680274656522581005e-04,5.558393835872852719e-03,4.729067048618613035e-04,5.961944349127273890e-02,1.362161885309793805e-02,3.791669664773279769e-02,3.439306123751746658e-02,2.192378806779639658e-02,1.892150333809138746e-02,1.487237224888387187e-02,2.371571361649155163e-02
4.951889232807461794e-02,4.765677489630265606e-02,1.631096305492330673e-02,7.259307168701344126e-03,9.626164605583409362e-03,4.009140592771542888e-02,8.407961572194200262e-03,1.024479751202563710e-03,5.503304519427945629e-02,6.123349725781185304e-02,2.913657857912645144e-02,3.935862058612610292e-02,1.267103981672234800e-02,3.551791811908497354e-02,8.596391779434130187e-03,1.637091251953937815e-02,1.668811969625530467e-02,1.236155896622522822e-03,3.168267372674328682e-03,5.766946280631204957e-02,6.075988116006257600e-03,2.481457660470881565e-02,4.506322717078660445e-03,2.265128346649107616e-02,9.342293346468442689e-04,1.175854512260974052e-02,9.628112213871562689e-04,3.424321173725167200e-02,1.443207596766761525e-02,3.011035959291613606e-02,4.689498633231996283e-02,3.583506946785772196e-02,6.412738391554655311e-04,1.077389140360397041e-02,4.975369627168427233e-02
8.149474735906875322e-02,5.364385610785818437e-02,2.088107946479630939e-02,1.070004289335041436e-03,2.293249048114239831e-03,4.455770393868305201e-02,2.925679454306653882e-02,1.097962745434653744e-03,4.864968329512880940e-02,4.441638316568616296e-02,4.263775340106543132e-02,4.863916925388572787e-02,1.329445197837617748e-02,7.043127953123462515e-02,5.909724566142999114e-04,1.467331163778993336e-02,4.010713466718375531e-02,1.126217990821166536e-03,4.338955893316655266e-03,4.317185838498160955e-02,2.216505191135639818e-02,4.405486160636323811e-02,9.072864197071612430e-03,7.636959540094412358e-03,1.001931980871663148e-03,1.937720541774405614e-02,8.710739627297639509e-04,5.227575308399354248e-02,2.428591912934777164e-03,7.765723458782385763e-03,4.907606494316431311e-02,2.397774789877961388e-02,1.254465327503631600e-03,1.329546236838619749e-02,7.112771227980940747e-02
9.375236982943080388e-02,4.710608830622504961e-02,1.494607947575918305e-02,3.591309238969808346e-03,1.016603174407095141e-03,4.520609519784697661e-02,1.665405370136106150e-02,9.021438430921904610e-04,4.804948692991793668e-02,5.728618651684838636e-02,5.556388675497590107e-02,2.287818201710818677e-02,2.737289263008330434e-02,7.829816064776079498e-02,7.294594241989290316e-04,2.358376430958650238e-02,3.817372999118089777e-02,2.016309428380780658e-02,8.377481113195288202e-04,2.556053343351145923e-02,5.227834638332273798e-02,5.672320554281350125e-02,2.738772899879756556e-02,9.133103833371659062e-04,1.522520299861321834e-03,4.627425873795498745e-03,1.012208109895554146e-03,6.166997243332106304e-02,1.076188351016914117e-02,1.092385826288219328e-02,5.378385239882187141e-02,2.508863974786659790e-02,3.348662058393671488e-03,1.685202388565327364e-02,6.598132719646074285e-02
9.751744423121766481e-02,4.873726457915285304e-02,3.702678581248120644e-04,6.901194619570621188e-04,7.408267235003110785e-04,4.533039112650576186e-02,6.641150460517424720e-03,6.745980704706035225e-04,5.658273121305404385e-02,7.876058326782355012e-02,6.310719226052917408e-02,1.542368429198775343e-02,3.004659629537799817e-02,8.042663899978569342e-02,1.380387671544743879e-02,2.157360142366385181e-02,2.567075710115471199e-02,2.793471779893623788e-02,5.770009267067179124e-04,3.019463049174032215e-02,5.973210085419103366e-02,5.838638755951505721e-02,3.103169322638418132e-02,7.311776524668229301e-04,2.552668439465102454e-03,4.724151859156225331e-04,4.799512046326760706e-03,6.162609816314239264e-02,8.788754977220491343e-03,1.375573222422273728e-02,4.510276958730338737e-02,2.647129466006219872e-02,2.359838640649477778e-02,2.639701834013297166e-02,6.621872307934445478e-02
1.080550679408036896e-01,3.001480886933578091e-02,4.934059030906896154e-04,5.308829061936860523e-04,6.641625555368917480e-03,3.541465555693118494e-02,5.564056577596204756e-04,6.752316044487972077e-04,4.321726092021146298e-02,8.540018020161807555e-02,5.331878245622234669e-02,4.968210123032491127e-03,4.480498783208197722e-02,4.856274911962238372e-02,2.953627221062612301e-02,1.902813435991217161e-02,2.675735804505546822e-02,3.590190062242237801e-02,3.081087945635222619e-04,2.656423922643019395e-02,5.112946273182649576e-02,5.214727565298134249e-02,2.046315018421474702e-02,8.253218311881350272e-03,2.604758055010589213e-02,5.500501961844661948e-04,1.550699201199653987e-02,5.965564682186184908e-02,2.519215349797700870e-02,9.702684734102299396e-03,5.444996190817517900e-02,2.431882431593367436e-02,2.995170579743986622e-02,2.571267643297763666e-02,7.330369369591152595e-02
8.886503908658738293e-02,2.234470256661142545e-02,3.742876727278654416e-04,3.855097194120178303e-04,1.759755246239769200e-02,3.559295254516439688e-02,3.815870059720486221e-03,1.896555300217446505e-02,3.377222383366665359e-02,7.256404405155217341e-02,5.391886111306792850e-02,3.755081563408195055e-04,5.368477339166170814e-02,4.097120532790378411e-02,2.459727831599858860e-02,1.939076080127480339e-02,2.514063814088406124e-02,6.579580563212170108e-02,3.766578779177613516e-04,5.464704548054795906e-04,2.766606637450992612e-02,6.132741288917827049e-02,1.084473794642059046e-03,5.825222374674417919e-03,4.588190076666537331e-02,4.316830830217190367e-04,1.313939900215451914e-02,3.524942933363675590e-02,3.375456507725041466e-02,2.554672233958898281e-03,6.775545504601715452e-02,8.109934826618016290e-03,6.025401558181313344e-02,2.454467062962299023e-02,5.802719013682201832e-02
