9.544161493330670654e-01
3.355702751479492374e-01
2.341202684331037676e-01
1.917975468031279385e-01
1.556653414684907866e-01
1.585697021670553208e-01
1.245795143022659923e-01
9.743142585849218218e-02
9.153001450422343366e-02
9.391677399652778591e-02
7.609758142906133949e-02
1.047110317921837314e-01
7.297976991561433424e-02
6.716552185425922472e-02
