7.611044883728027344e+00
7.594573020935058594e+00
7.678199529647827148e+00
7.581686496734619141e+00
7.608028650283813477e+00
7.565793991088867188e+00
7.581402063369750977e+00
7.605818748474121094e+00
7.570840358734130859e+00
7.451779127120971680e+00
7.705967187881469727e+00
7.791162967681884766e+00
7.536828279495239258e+00
7.424127101898193359e+00
