6.760951187857480726e-02,7.394033230463309403e-02,1.781558789654408281e-02,3.958188747363150517e-02,2.632883755968832423e-02,8.193216536651343196e-02,1.771740589207322636e-02,2.569119917109635720e-02,1.495437326259863725e-02,1.064625731998499192e-01,4.720144975873245830e-02,9.660359811820673492e-03,2.142857142857142815e-05,2.142857142857142815e-05,2.826986206730142115e-02,3.975069645359038256e-03,5.200680818666614247e-02,5.295386053905237755e-02,2.142857142857142815e-05,3.882448771292909898e-03,3.267298444699288928e-02,4.148985224472404032e-02,2.142857142857142815e-05,2.594486229637123220e-02,2.819903984690656784e-02,1.960435477416875086e-03,2.142857142857142815e-05,1.940385475385091735e-02,9.401933961819448210e-03,2.142857142857142815e-05,6.199131362513092547e-02,5.673370564432762830e-02,2.142857142857142815e-05,6.194253433476720749e-02,4.502127191754322355e-02
3.752739257512674453e-02,4.257764507522505959e-02,1.719579151052276489e-02,3.779924272991330714e-02,2.649634311733035236e-02,5.830403648461118804e-02,4.214048100907566777e-03,6.817596409727288975e-03,3.016908023288576365e-03,6.688052317226897414e-02,3.332927510728590781e-02,3.332898798996310197e-02,2.929196947326779404e-02,2.142857142857142815e-05,2.142857142857142815e-05,1.666735857789970049e-02,2.842781621501423717e-02,4.340803707086897389e-02,1.116333860120443527e-02,2.142857142857142815e-05,5.065968707270053495e-02,4.130103111205897515e-02,3.978773387691493524e-02,3.126872843009467079e-03,3.898875241897067911e-03,2.142857142857142815e-05,1.274972377655999786e-02,4.230371304074520555e-02,1.367010581870389818e-02,2.142857142857142815e-05,5.801642161262320074e-02,1.633222500208278416e-02,2.142857142857142815e-05,9.416381108425181390e-02,3.593446369669153762e-02
1.598732371139918035e-02,3.421433663490026922e-02,2.142857142857142815e-05,2.142857142857142815e-05,3.003893660465351695e-02,4.833512001626638632e-02,1.338644922061765774e-02,3.459075926572988124e-02,5.128899099588690724e-03,5.490423114220463474e-02,6.853563413393916337e-03,9.727123155326970749e-03,6.020169398994936610e-03,4.044565776702538362e-02,2.142857142857142815e-05,4.325747038443616965e-02,5.392413733235353057e-03,4.325787024348426435e-02,2.853439408648451858e-02,3.339044794368220548e-02,4.899225347824912036e-02,4.278060337068541330e-02,4.958905442243019546e-02,4.749678913661040114e-02,1.510892279926065451e-02,8.983565541369059604e-03,2.142857142857142815e-05,3.431687868241717343e-02,2.117185034177843789e-02,2.142857142857142815e-05,7.714432581352648199e-02,5.476257442490375937e-03,1.522414369233609718e-02,5.686186768541026670e-02,2.781547985564544745e-02
2.494388435784229002e-02,7.424302967416634980e-02,2.142857142857142815e-05,2.338213164572357922e-02,2.441082162274996886e-02,5.437348635974528777e-02,2.469794383693840745e-02,2.142857142857142815e-05,4.166732613689950668e-03,5.301082225268524684e-02,1.964641862656132942e-02,4.367598266244207550e-03,5.048133154524054797e-03,3.620593847119452091e-02,7.852767712003494438e-03,2.763097019745338473e-02,3.591149114234767903e-02,2.084567421867702941e-02,3.476413359538131631e-02,5.136780337244259420e-02,1.553770014390109394e-02,8.663701446777413717e-02,5.100787847781113396e-03,7.535229261711376414e-02,2.142857142857142815e-05,3.470738644756735103e-02,2.256267068226825573e-02,2.142857142857142815e-05,1.427342863016986887e-02,2.142857142857142815e-05,8.123027771618043791e-02,1.382345502809954191e-02,8.040984001000856668e-03,3.921351512627241354e-02,4.014070038718875466e-02
5.767661766421944280e-02,6.824991416925957344e-02,1.898068256913020002e-02,6.297475576205738279e-02,2.170959119315550578e-02,4.152028462681145449e-02,2.142857142857142815e-05,2.142857142857142815e-05,4.232864470229929024e-03,3.434395449470449557e-02,4.224971943094250892e-02,2.142857142857142815e-05,1.052361481283368289e-02,1.450765382260213454e-02,4.599900490798220290e-03,2.686605508864901848e-02,1.730343210161387757e-02,4.028461194312769889e-02,2.412854498569952377e-02,2.481877310840494011e-02,1.931306420031685123e-02,1.046924495278000744e-01,9.712718605616232903e-03,8.575104351713330741e-02,2.142857142857142815e-05,3.786594074942327415e-02,4.403975044908818581e-02,2.142857142857142815e-05,1.872664540526891575e-02,2.142857142857142815e-05,4.365996150616753557e-02,5.835369650772692651e-03,8.672687448954170819e-03,2.100398879511023581e-02,9.173934684011753049e-02
6.817426111772098563e-02,5.885299816283030838e-02,1.134519107987186359e-02,4.749217276853311132e-02,3.900427811712302295e-02,2.798236768203542224e-02,5.313773768868261527e-03,1.178361557975782237e-02,8.421510978326766927e-03,1.580035777307594452e-02,3.810417644024585715e-02,9.913095820447042142e-04,1.932456971708817334e-02,1.018986048684208945e-02,2.795971818789666496e-02,3.036426378733116105e-02,1.989663527664608383e-02,7.560635100964949173e-02,1.168764239694648766e-03,5.651543891328295044e-02,2.672080676851781855e-02,7.980032999404204630e-02,2.105185912588888875e-02,9.045988312307873258e-02,2.142857142857142815e-05,2.338783976988390717e-02,2.386823585481401971e-02,1.791685858256092390e-03,3.262543584040707156e-02,2.142857142857142815e-05,7.163359943634511895e-02,2.142857142857142815e-05,2.142857142857142815e-05,2.699668653742372942e-02,1.105832801604631488e-01
6.808743369086828201e-02,6.809496287836064310e-02,2.142857142857142815e-05,3.099624466474140694e-02,3.159607616158233157e-02,2.684941184490444166e-02,7.063383783450307568e-03,4.269058250897085280e-03,1.853302481322480905e-02,3.671944298500273707e-02,6.177500014088904701e-02,9.223561574727340284e-03,2.242672394215904086e-02,3.062857631088261590e-02,4.523137373251001625e-02,5.848811114530752531e-02,5.014347034661759128e-02,7.524393055368822081e-02,1.703016642666657643e-02,7.910275760268167811e-02,8.709396324338501694e-03,5.803214725197003432e-02,8.095094613924055417e-04,7.540159445266847449e-02,2.142857142857142815e-05,1.184142857818024086e-02,3.396541315186879517e-02,2.142857142857142815e-05,3.341821339120125411e-02,2.142857142857142815e-05,9.885050950621157573e-02,2.142857142857142815e-05,2.142857142857142815e-05,4.088495345394554947e-02,1.271809744309739254e-01
4.633202988708823300e-02,8.470938672595934582e-02,2.142857142857142815e-05,2.342217289931167179e-02,6.370910218201963904e-03,1.833311181202967877e-02,3.172145724544354548e-03,2.965203314886453306e-03,1.129243039351730121e-02,5.842864879879632045e-02,8.209404044243212573e-02,1.980081154340710553e-02,5.311015266389924883e-02,6.463161360638780550e-02,4.334714359332861311e-02,5.413411056147321432e-02,4.391792746341333098e-02,5.862026542895308612e-02,2.653057034531571684e-02,9.644835562243572746e-02,1.309161113794545493e-03,5.561260484448068975e-02,5.334274391412714700e-03,7.950874657806630830e-02,2.142857142857142815e-05,1.669094257790408597e-02,4.865663936634208320e-02,2.142857142857142815e-05,3.201395613669481832e-02,2.142857142857142815e-05,9.279289953451946849e-02,2.142857142857142815e-05,2.142857142857142815e-05,5.427485978612076045e-02,1.291911239577249182e-01
6.759279969217066308e-02,9.485131414103423197e-02,1.536940497370795078e-02,1.758615131228950801e-02,1.163665999979639903e-02,1.512972460444549777e-02,2.243047303866796058e-03,1.480789443614534406e-02,1.770622551037448478e-02,6.486436909680470819e-02,7.150147993885672126e-02,6.754326446390800792e-03,6.191187771597700396e-02,7.670852835421518301e-02,6.108784565038791192e-02,3.736180366709833389e-02,2.135279462656844429e-02,5.891069420633601728e-02,2.657354416790042723e-02,8.286955296049938746e-02,4.696628751301425153e-03,6.253693749856537032e-02,3.324199891107599072e-04,8.010168907558232188e-02,2.600016659725114650e-05,1.232391341962031650e-02,4.701550634072497459e-02,2.600016659725114650e-05,1.862405594961369371e-02,2.600016659725114650e-05,7.968411805168609807e-02,1.154708539510626575e-02,2.600016659725114650e-05,4.705188636154540582e-02,1.068197751326886991e-01
8.411032260971482155e-02,9.111348482669087701e-02,2.142857142857142815e-05,2.142857142857142815e-05,1.846504732180941077e-02,4.252587720242079206e-02,2.322727886576134160e-02,1.851581340269375930e-02,4.737345577810075925e-02,7.181238265138178978e-02,6.352210067100202973e-02,7.054909248376109443e-03,6.125967588138304942e-02,7.027091069325433481e-02,4.980590676852963972e-02,2.686521438507574744e-02,1.547767659521245148e-03,3.932404678807467635e-02,2.429812885057207328e-02,3.487562995439685842e-02,2.142857142857142815e-05,6.796275424247766317e-02,1.099921549859399564e-03,6.528350358636167416e-02,2.142857142857142815e-05,8.581872357047042044e-03,4.209444906837431222e-02,3.144462139471473905e-02,1.689027576612268239e-02,2.142857142857142815e-05,9.438630739880210507e-02,1.177730937523664700e-02,2.740869579826443747e-03,4.762003602668815616e-02,8.081144106185583764e-02
