2.245672324000533293e-01
1.697156522956727587e-01
1.595244250786646278e-01
1.554986708544305596e-01
1.529780784267628646e-01
1.516323202232000844e-01
1.503366685086168775e-01
1.492117479355880294e-01
1.485190755516030414e-01
1.479096457080849303e-01
1.473588941413157272e-01
1.469012935530751573e-01
1.465621541121649996e-01
1.464627010954586139e-01
