4.696465329647709352e-01
1.615597247544550974e-01
1.100394048109157169e-01
9.819443627595129953e-02
8.880785743692289069e-02
8.560842204316884696e-02
8.177380462271363615e-02
7.469270128800799269e-02
6.955243192377816297e-02
6.752925954243368944e-02
6.462388990178204173e-02
5.737810974533905789e-02
4.989707698641416417e-02
5.026171852026112968e-02
