4.274285714285714355e-01
3.788571428571428368e-01
3.711428571428571632e-01
3.651428571428571579e-01
3.705714285714285516e-01
3.585714285714285965e-01
3.559999999999999831e-01
3.605714285714285983e-01
3.608571428571428763e-01
3.699999999999999956e-01
3.760000000000000009e-01
3.611428571428571543e-01
3.665714285714285481e-01
3.685714285714285499e-01
