1.633551592993691126e-01
1.540402333304470017e-01
1.535874304232671961e-01
1.519786872069988359e-01
1.527798147703760268e-01
1.537704496709270952e-01
1.510600594126785545e-01
1.518830512699600177e-01
1.504342720784522802e-01
1.508104485312600218e-01
1.510347213432936264e-01
1.496114489248070445e-01
1.507685639095824870e-01
1.474439138839517549e-01
