7.169441964626312256e+02
8.092558426856994629e+02
8.571103177070617676e+02
7.492850480079650879e+02
6.968940875530242920e+02
7.361589281558990479e+02
7.706177356243133545e+02
7.819414505958557129e+02
8.004296414852142334e+02
8.201503901481628418e+02
6.964588463306427002e+02
7.086924619674682617e+02
6.986212749481201172e+02
7.087280082702636719e+02
